umap1,umap2,sentiment,rating,main_category
0.8624817,4.480708,negative,1.0,Computers
0.58700854,6.1634207,negative,1.0,All Electronics
1.7899209,7.194572,neutral,3.0,Amazon Devices
-0.8183045,2.1805887,negative,1.0,Amazon Devices
-0.54863495,4.896297,neutral,3.0,Computers
3.397642,8.19062,positive,5.0,Computers
0.8496388,8.95742,negative,1.0,All Electronics
0.23707035,4.609981,positive,5.0,All Electronics
1.7281916,6.9652324,neutral,3.0,Amazon Devices
0.083850965,7.4571114,positive,5.0,All Electronics
2.9410756,5.8541164,positive,5.0,All Electronics
-3.5939605,5.730387,positive,4.0,Cell Phones & Accessories
3.3295531,6.655886,positive,5.0,Cell Phones & Accessories
1.2128398,5.502479,negative,1.0,Camera & Photo
1.7868311,3.9011588,neutral,3.0,Cell Phones & Accessories
-0.7327482,4.6802044,neutral,3.0,Computers
2.1306198,7.661001,positive,5.0,All Electronics
0.39415687,6.740844,negative,1.0,All Electronics
-1.0727913,6.2078843,negative,1.0,All Electronics
2.9298584,7.453809,positive,5.0,All Electronics
-1.1590612,5.988423,neutral,3.0,Computers
-0.8620904,8.244891,neutral,3.0,All Electronics
-0.63454586,8.960768,neutral,3.0,All Electronics
-0.1502861,5.9285607,negative,1.0,Computers
1.2753979,3.2676365,neutral,3.0,Home Audio & Theater
2.5198376,3.152129,negative,1.0,All Electronics
0.39500895,4.5798435,positive,4.0,All Electronics
0.12494426,9.094112,neutral,3.0,Camera & Photo
2.5213587,1.8073199,positive,5.0,Cell Phones & Accessories
3.0915341,8.1389,negative,1.0,Computers
-0.23696907,8.804473,neutral,3.0,Camera & Photo
1.1521081,5.7789836,neutral,3.0,Tools & Home Improvement
-3.747843,5.7904058,negative,1.0,Computers
2.2642982,7.5955877,positive,5.0,Computers
3.3561354,4.632426,positive,5.0,GPS & Navigation
4.116423,5.5228734,neutral,3.0,Cell Phones & Accessories
1.7904311,5.665407,positive,5.0,All Electronics
0.97277623,4.9303217,positive,5.0,All Electronics
1.352384,7.791245,neutral,3.0,Computers
1.3373947,6.9982176,neutral,3.0,Amazon Devices
1.574099,1.9743353,positive,5.0,All Electronics
0.33197844,4.269314,negative,1.0,All Electronics
-0.179194,4.147051,positive,5.0,Computers
1.3217268,4.165873,negative,1.0,Computers
3.1984415,8.208246,positive,5.0,Camera & Photo
0.4734224,4.5271144,negative,1.0,All Electronics
1.6777874,4.687864,negative,1.0,Health & Personal Care
9.561183,6.410712,positive,5.0,Camera & Photo
1.1884943,4.200026,negative,1.0,Home Audio & Theater
0.043839976,7.36999,negative,1.0,Computers
0.13143612,3.161715,positive,5.0,Computers
3.0630648,2.326491,neutral,3.0,All Electronics
-0.8926484,4.902736,neutral,3.0,Computers
0.6662763,5.9946704,negative,1.0,Computers
1.6468297,5.919645,positive,5.0,Camera & Photo
2.3487842,1.8491948,positive,5.0,All Electronics
1.373422,6.293256,positive,5.0,Amazon Devices
-0.7737782,4.928957,neutral,3.0,All Electronics
1.5232371,4.5720897,negative,2.0,Computers
1.945783,4.1729164,negative,2.0,Cell Phones & Accessories
2.381642,8.579781,positive,5.0,Computers
-0.45224497,8.943981,positive,5.0,All Electronics
3.614243,5.1067896,negative,1.0,Sports & Outdoors
1.7617135,2.9626126,negative,1.0,Home Audio & Theater
-0.72403055,8.51222,neutral,3.0,Camera & Photo
-0.7425455,2.0757027,negative,2.0,Amazon Devices
-1.1327718,3.5856388,positive,5.0,Amazon Devices
-0.3669255,8.706299,neutral,3.0,Camera & Photo
-0.7012306,8.933547,negative,1.0,Camera & Photo
0.4349495,6.906116,positive,4.0,All Electronics
0.18851937,6.5206923,negative,2.0,Computers
-0.67881733,9.1661215,neutral,3.0,Camera & Photo
3.055055,6.1682405,positive,5.0,Computers
4.0369906,7.23513,positive,5.0,Camera & Photo
0.42872125,6.742244,neutral,3.0,All Electronics
1.1702999,5.19727,negative,1.0,Home Audio & Theater
2.1142054,5.504157,negative,1.0,Amazon Devices
3.2211375,8.358562,negative,1.0,Computers
4.1502113,5.4133043,positive,4.0,Cell Phones & Accessories
1.6259465,2.0664244,positive,5.0,All Electronics
3.9400632,7.0816884,neutral,3.0,Camera & Photo
-1.1225557,3.3675106,neutral,3.0,All Electronics
2.5518441,8.286219,neutral,3.0,Computers
1.4495441,2.6542227,negative,2.0,Cell Phones & Accessories
9.561712,6.441532,positive,4.0,All Electronics
2.701062,8.149619,neutral,3.0,Computers
3.2743013,8.034134,neutral,3.0,Amazon Devices
-0.5516736,6.2814035,neutral,3.0,Computers
4.008018,7.1815214,positive,5.0,
3.1542556,2.2464776,neutral,3.0,Home Audio & Theater
-1.0416008,3.3595927,neutral,3.0,All Electronics
1.556483,1.4060843,negative,1.0,Car Electronics
2.2385476,8.923677,negative,1.0,Cell Phones & Accessories
1.1226923,7.3316307,negative,2.0,All Electronics
0.7217082,5.2523856,negative,1.0,All Electronics
0.9646379,8.561977,positive,5.0,All Electronics
0.5584268,6.195468,positive,5.0,Computers
2.6084933,2.5880764,negative,1.0,Home Audio & Theater
2.752981,7.9399614,positive,5.0,Computers
0.9028829,5.864981,positive,5.0,Computers
1.2863203,6.536645,neutral,3.0,Amazon Devices
-1.3605943,6.201131,negative,1.0,Computers
-1.3763182,8.042814,negative,1.0,Camera & Photo
2.6563365,8.150438,neutral,3.0,Computers
1.2752604,2.9224577,negative,1.0,Home Audio & Theater
1.5920384,4.1721115,positive,5.0,Amazon Devices
-0.8118427,8.981963,positive,5.0,Camera & Photo
1.099571,3.9877045,negative,1.0,Cell Phones & Accessories
2.8004782,8.436336,positive,5.0,Cell Phones & Accessories
2.0452216,7.9266872,negative,1.0,Computers
1.1212347,5.1408577,neutral,3.0,Amazon Home
-3.016262,6.2257037,positive,4.0,Tools & Home Improvement
2.4109488,7.755604,neutral,3.0,Computers
-2.302276,4.289616,positive,5.0,All Electronics
-1.9749229,4.4895587,negative,2.0,Car Electronics
1.3943626,4.8365493,positive,5.0,All Electronics
3.9638937,4.8091674,positive,5.0,All Electronics
2.4531496,6.911041,negative,1.0,Computers
2.0120695,3.9129765,neutral,3.0,Sports & Outdoors
1.1125842,1.2296761,positive,5.0,Car Electronics
2.020562,5.523253,positive,5.0,Apple Products
2.8441339,6.716674,negative,1.0,Office Products
1.4073842,1.2333095,negative,2.0,Home Audio & Theater
-1.5328959,4.028948,neutral,3.0,
1.6751007,6.498196,positive,5.0,Home Audio & Theater
-1.0982964,6.1513166,neutral,3.0,Computers
2.775584,8.4131975,positive,5.0,All Electronics
1.3906646,1.839772,positive,5.0,Cell Phones & Accessories
3.044755,8.150033,positive,4.0,Computers
0.8529333,8.648586,neutral,3.0,All Electronics
1.020677,4.352438,negative,2.0,Cell Phones & Accessories
2.9058933,2.4069786,neutral,3.0,Cell Phones & Accessories
1.2567687,4.645852,negative,1.0,Portable Audio & Accessories
1.3458894,6.869036,neutral,3.0,Amazon Devices
2.1849976,5.7503653,positive,5.0,Amazon Devices
1.2308437,7.1154404,positive,4.0,Computers
-1.2451012,4.277644,positive,5.0,All Electronics
0.35983515,4.2464294,negative,2.0,Cell Phones & Accessories
-1.3067771,8.223164,neutral,3.0,Camera & Photo
1.5960842,1.3355393,positive,5.0,Computers
1.2874492,3.924648,neutral,3.0,All Electronics
3.3662739,2.4561558,neutral,3.0,All Electronics
1.3463088,5.4962964,negative,1.0,Camera & Photo
1.9700763,6.794835,negative,1.0,Tools & Home Improvement
3.046539,8.064375,positive,5.0,All Electronics
2.3759563,5.679617,positive,5.0,Cell Phones & Accessories
1.1921399,4.496763,positive,5.0,All Electronics
3.9951751,7.417714,positive,4.0,Camera & Photo
-1.5013095,6.6705074,positive,5.0,Computers
-0.97018254,4.861876,negative,2.0,Computers
-1.0684725,3.9281487,neutral,3.0,Amazon Devices
2.710844,5.4312606,neutral,3.0,Computers
1.2435898,4.555352,negative,1.0,All Electronics
2.6816561,2.7915986,negative,1.0,All Electronics
1.2833697,1.9286387,neutral,3.0,Home Audio & Theater
0.99938613,5.4453077,negative,1.0,Cell Phones & Accessories
3.484475,8.171182,positive,4.0,Computers
2.2725434,8.827076,neutral,3.0,Computers
2.1553338,2.4459279,negative,2.0,Computers
1.8279052,2.2753625,negative,1.0,All Electronics
-1.5473303,4.3469834,negative,2.0,All Electronics
-0.26160815,4.942348,neutral,3.0,Computers
2.0214458,5.5808473,positive,5.0,Amazon Devices
1.4654125,3.4729242,negative,2.0,Computers
2.4391155,8.127888,negative,1.0,All Electronics
9.550234,6.382795,positive,5.0,All Electronics
0.4454266,4.2446275,neutral,3.0,Computers
-0.14751728,7.1737137,negative,1.0,Industrial & Scientific
1.0295074,7.4606433,negative,1.0,All Electronics
-0.5591225,3.0152764,negative,1.0,Home Audio & Theater
-0.15425842,6.06642,neutral,3.0,Computers
-1.1929928,7.0946584,negative,1.0,Computers
2.7762146,2.6251693,positive,5.0,All Electronics
2.5547473,4.1845927,neutral,3.0,Cell Phones & Accessories
2.0685422,2.935603,negative,1.0,All Electronics
0.9522999,8.715225,positive,5.0,All Electronics
1.0480167,2.8588262,negative,1.0,Home Audio & Theater
3.1321654,8.395244,neutral,3.0,Computers
-3.1528666,6.6804986,positive,5.0,Computers
0.8293288,3.7567332,negative,1.0,Cell Phones & Accessories
1.8801084,2.1708844,positive,5.0,Cell Phones & Accessories
-0.4446747,8.94842,neutral,3.0,Sports & Outdoors
-3.4292533,6.5133705,negative,1.0,Camera & Photo
-2.2696939,4.3198304,negative,1.0,All Electronics
2.7910733,7.2443914,negative,1.0,Cell Phones & Accessories
2.3887887,7.813565,neutral,3.0,Computers
1.7444339,5.9035573,neutral,3.0,Camera & Photo
-1.4877944,4.0332856,negative,2.0,All Electronics
2.8306932,2.2581842,positive,4.0,All Electronics
2.5076244,8.329971,neutral,3.0,Computers
2.9251673,6.2707763,negative,1.0,AMAZON FASHION
-3.4599562,6.6398044,neutral,3.0,Computers
1.9585421,2.4444606,neutral,3.0,All Beauty
0.66423345,5.606095,positive,5.0,Amazon Devices
-1.2034037,8.4266205,neutral,3.0,Automotive
2.747646,1.4914289,negative,2.0,Home Audio & Theater
4.0006714,4.831525,positive,5.0,Cell Phones & Accessories
1.0213635,2.846138,positive,5.0,All Electronics
0.60804445,3.6345222,positive,5.0,Cell Phones & Accessories
1.3541739,4.5110497,negative,1.0,Industrial & Scientific
0.40756124,4.373166,neutral,3.0,Computers
1.0649059,6.51481,neutral,3.0,Camera & Photo
-0.02828775,4.1469626,negative,1.0,Cell Phones & Accessories
-0.78246945,3.6770937,neutral,3.0,Home Audio & Theater
0.58518803,6.304247,neutral,3.0,All Electronics
9.581224,6.42893,positive,5.0,Computers
1.1419301,2.2480094,positive,5.0,Amazon Devices
-1.3732332,7.9733043,negative,2.0,Tools & Home Improvement
1.1911739,1.3816973,positive,5.0,Musical Instruments
0.58760834,4.478312,positive,4.0,Cell Phones & Accessories
1.7756121,7.251035,negative,2.0,Amazon Devices
1.7370428,7.192687,neutral,3.0,Amazon Devices
0.95303124,4.200324,neutral,3.0,Cell Phones & Accessories
1.1510175,7.571286,negative,2.0,Computers
0.36927995,7.262136,neutral,3.0,Computers
-3.4447925,6.536321,positive,5.0,Camera & Photo
1.7004015,3.248849,negative,2.0,Cell Phones & Accessories
4.043629,7.2523055,positive,4.0,Computers
2.8196588,6.7802005,negative,1.0,"Arts, Crafts & Sewing"
0.020195678,7.4854274,positive,5.0,Computers
2.4525597,2.7861378,neutral,3.0,Home Audio & Theater
2.7318017,1.8435099,positive,5.0,Home Audio & Theater
-3.5219703,6.686653,positive,5.0,Industrial & Scientific
1.1916131,6.8471327,negative,2.0,Amazon Devices
1.9825152,5.574672,negative,2.0,All Electronics
2.551042,6.352464,positive,4.0,Computers
2.6294515,5.641988,positive,5.0,Computers
-3.305261,6.9231443,positive,5.0,Computers
-1.2577374,5.783575,neutral,3.0,Computers
0.8060304,2.081361,negative,2.0,
3.137757,7.005924,neutral,3.0,Computers
2.7208657,6.724986,neutral,3.0,All Electronics
1.5965537,4.6351023,positive,5.0,All Electronics
0.08092159,3.230263,neutral,3.0,Computers
-3.0498059,6.3944,positive,5.0,Home Audio & Theater
2.590623,7.9481363,positive,5.0,Computers
4.082974,4.884279,neutral,3.0,Cell Phones & Accessories
0.3347577,2.946047,positive,4.0,Amazon Home
-1.210307,8.19221,negative,1.0,Amazon Devices
1.0668436,2.3922002,negative,1.0,Home Audio & Theater
0.44844198,6.0167117,neutral,3.0,All Electronics
2.305192,2.4392169,positive,4.0,All Electronics
3.2797084,8.181563,neutral,3.0,Computers
9.553668,6.397285,neutral,3.0,Computers
0.8688437,2.3628352,neutral,3.0,Home Audio & Theater
-3.402393,6.6393156,positive,5.0,Industrial & Scientific
-0.73290825,9.207025,negative,1.0,Camera & Photo
0.9764517,4.150519,positive,5.0,All Electronics
-1.4997636,6.1766415,negative,2.0,Computers
-1.1672498,6.3242455,negative,1.0,All Electronics
1.1521826,4.117903,negative,1.0,All Electronics
-0.2495502,8.576441,negative,1.0,All Electronics
2.0440962,7.555223,positive,5.0,All Electronics
1.0084649,2.2115283,neutral,3.0,All Electronics
1.423915,5.7145553,negative,1.0,All Electronics
-0.20503248,6.4431887,positive,5.0,Computers
3.8136313,7.017307,neutral,3.0,Computers
1.054448,2.6949654,neutral,3.0,Car Electronics
2.3244498,7.892081,positive,4.0,Computers
2.5346098,1.7074574,negative,2.0,All Electronics
2.5888968,1.5387764,positive,5.0,All Electronics
2.8009496,8.672354,positive,5.0,GPS & Navigation
1.167787,4.3184566,positive,5.0,Computers
2.267871,2.2456496,positive,5.0,
-0.7135334,5.2783957,neutral,3.0,Computers
1.5092397,4.4653134,positive,5.0,
-0.8297827,2.1827657,neutral,3.0,Amazon Devices
1.1720817,5.5294905,negative,1.0,All Electronics
0.9120846,5.6489553,neutral,3.0,Camera & Photo
2.3393111,8.100993,neutral,3.0,Computers
0.24343577,8.290011,negative,2.0,Camera & Photo
-0.887356,3.0618508,neutral,3.0,Home Audio & Theater
-1.7186409,5.1453514,negative,1.0,All Electronics
2.623948,8.28888,neutral,3.0,Computers
4.024981,5.627719,positive,5.0,AMAZON FASHION
0.80699444,4.3126235,positive,4.0,Musical Instruments
1.3601826,4.320526,negative,1.0,All Electronics
-0.04739918,4.479264,positive,5.0,Cell Phones & Accessories
1.8951632,5.2994347,negative,2.0,Cell Phones & Accessories
-1.6532719,6.513113,neutral,3.0,Computers
2.7330008,2.0747087,negative,1.0,Cell Phones & Accessories
0.8127944,2.0618906,negative,1.0,Home Audio & Theater
-2.05159,4.1201477,negative,1.0,All Electronics
1.7279446,4.1360736,negative,2.0,All Electronics
-3.920061,6.206772,neutral,3.0,Cell Phones & Accessories
2.4969108,8.034279,neutral,3.0,Camera & Photo
-0.2843654,4.3698516,negative,1.0,Computers
3.3906906,6.319408,negative,2.0,Computers
1.7162426,1.3352644,negative,1.0,Car Electronics
1.6233859,7.871335,neutral,3.0,Computers
-1.4305078,4.2402062,positive,5.0,All Electronics
-1.5229595,4.564361,negative,2.0,All Electronics
1.7041932,7.885371,neutral,3.0,Computers
1.270698,4.659967,negative,1.0,All Electronics
-0.006392516,7.191004,negative,2.0,Computers
-0.68565243,5.363977,neutral,3.0,Computers
2.723909,2.4536695,negative,2.0,All Electronics
-0.82338023,2.1877015,positive,5.0,Amazon Devices
0.034594566,3.27946,neutral,3.0,Computers
1.6869425,2.0993075,positive,4.0,All Electronics
0.31099102,6.4824395,positive,5.0,Camera & Photo
-0.064585656,4.190825,positive,4.0,All Electronics
-1.4893984,3.9302917,neutral,3.0,All Electronics
1.3712046,2.1035924,negative,1.0,All Electronics
-1.6433994,4.506133,negative,1.0,All Electronics
-0.59073246,5.9675364,negative,1.0,Office Products
1.2961072,1.9163806,neutral,3.0,All Electronics
2.8510504,1.6802255,negative,2.0,All Electronics
2.475588,6.302753,negative,2.0,Portable Audio & Accessories
2.3672204,5.945234,positive,5.0,Cell Phones & Accessories
3.2392874,8.134361,neutral,3.0,Computers
2.2351568,8.943269,negative,2.0,Computers
0.82250524,4.2295895,negative,1.0,Cell Phones & Accessories
2.114278,2.230674,negative,1.0,Home Audio & Theater
0.5300043,4.7944527,neutral,3.0,All Electronics
-0.90840036,3.1717236,neutral,3.0,Cell Phones & Accessories
-1.763697,5.63057,positive,5.0,All Electronics
2.457721,2.8821661,negative,1.0,All Electronics
-0.09682302,4.058188,neutral,3.0,All Electronics
-1.6694448,4.564017,positive,5.0,All Electronics
-3.7799504,6.427719,positive,4.0,Computers
-0.7777867,2.2292898,positive,5.0,Amazon Devices
2.4165988,8.8046465,positive,4.0,Computers
2.813683,4.9282117,positive,5.0,Camera & Photo
2.251034,5.414561,negative,1.0,Camera & Photo
-0.694169,7.8598404,positive,5.0,Amazon Devices
-0.69393635,9.057984,positive,5.0,Camera & Photo
3.4474208,4.585504,neutral,3.0,Cell Phones & Accessories
-0.10456936,5.5954266,negative,1.0,
1.3498018,7.014566,positive,5.0,Amazon Devices
2.165685,2.4730902,neutral,3.0,Home Audio & Theater
1.2867113,7.148888,positive,5.0,Computers
3.435172,4.5389285,neutral,3.0,GPS & Navigation
2.5885084,2.8623288,positive,5.0,Cell Phones & Accessories
1.0476509,2.582163,negative,2.0,Cell Phones & Accessories
-1.105478,5.966783,negative,1.0,Computers
3.0115194,2.0293412,neutral,3.0,All Electronics
1.3240379,4.751949,positive,5.0,All Electronics
-3.7869,6.0928974,neutral,3.0,All Electronics
-3.488489,6.1541553,neutral,3.0,Tools & Home Improvement
0.14302272,5.4752107,negative,2.0,Computers
1.4616059,7.6016955,neutral,3.0,Amazon Home
2.015127,2.4870427,negative,2.0,Computers
0.5122218,6.8149447,negative,1.0,Computers
1.250077,6.9296427,negative,1.0,Computers
2.6037633,2.5969026,neutral,3.0,Home Audio & Theater
1.4837255,1.1855804,negative,2.0,Home Audio & Theater
2.8019009,8.219926,neutral,3.0,Computers
2.6769338,2.054392,neutral,3.0,Home Audio & Theater
0.50123274,7.978171,neutral,3.0,Computers
2.9891424,5.397688,negative,1.0,Office Products
3.1004333,7.3653607,neutral,3.0,All Electronics
2.9278984,6.84011,neutral,3.0,Amazon Home
2.7755437,8.442545,positive,5.0,Camera & Photo
2.3134785,2.2468276,neutral,3.0,Computers
-0.821447,8.547467,positive,5.0,Camera & Photo
2.209769,6.016005,positive,5.0,Computers
2.284347,2.7686417,neutral,3.0,Industrial & Scientific
-0.74757147,8.031379,positive,5.0,Cell Phones & Accessories
0.9270175,4.4308677,positive,5.0,Cell Phones & Accessories
0.2859078,2.9698532,positive,5.0,Computers
1.2355065,3.6228373,negative,1.0,Home Audio & Theater
-1.4396929,6.1601295,negative,1.0,Computers
0.2813975,8.994654,negative,1.0,Camera & Photo
1.8440855,3.1237528,negative,2.0,Cell Phones & Accessories
-1.1197923,8.628569,negative,1.0,All Electronics
2.543657,1.8215109,positive,5.0,Cell Phones & Accessories
-0.9158199,7.821751,positive,5.0,All Electronics
0.047329564,4.8799076,negative,1.0,All Electronics
2.684393,7.778473,neutral,3.0,All Electronics
0.89514834,2.2569027,negative,1.0,All Electronics
3.9667149,7.1101327,positive,5.0,Computers
-0.7376049,7.9642663,negative,1.0,Amazon Devices
-1.3362437,3.8831897,negative,1.0,Amazon Devices
3.1373687,6.513351,positive,5.0,Computers
1.5120656,2.8161948,positive,4.0,Computers
1.6735739,7.523662,positive,5.0,Computers
2.6841657,2.0293827,negative,2.0,All Electronics
1.2698281,8.1012745,neutral,3.0,Office Products
0.7166635,4.167744,positive,5.0,All Electronics
2.9036958,2.0488517,neutral,3.0,Home Audio & Theater
1.9148698,6.6166387,negative,1.0,All Electronics
2.7463357,1.547807,neutral,3.0,All Electronics
1.5312477,1.867392,neutral,3.0,Home Audio & Theater
2.723372,5.6272564,positive,5.0,Cell Phones & Accessories
-1.2544104,3.8797135,neutral,3.0,Amazon Devices
1.8795459,2.6832788,negative,1.0,All Electronics
-0.81957734,4.816398,negative,1.0,Amazon Devices
-3.3340232,6.3831296,positive,5.0,Computers
-1.1159269,8.738991,negative,1.0,All Electronics
1.1434642,4.208508,neutral,3.0,Home Audio & Theater
1.2691166,1.2377005,neutral,3.0,Car Electronics
-0.07186016,3.96749,neutral,3.0,All Electronics
-1.4988003,3.8902817,neutral,3.0,Amazon Devices
0.36960587,6.671153,negative,1.0,Computers
-3.9124305,5.8625593,negative,1.0,Computers
